ID,study,texture,SOC_categorical,sand,clay,SOC,rryield,varyield,rrSOC,varSOC
365,23,clay,moderate,10.8,65,16.76032483,,,0.063657852,0.003273252
366,23,clay,moderate,10.8,65,16.76032483,,,0.081125545,0.003273252
367,23,clay,moderate,10.8,65,16.76032483,,,0.041385216,0.003273252
368,41,loam,moderate,37.875,22.375,9.342320186,,,0.365333007,0.003273252
369,41,loam,moderate,37.875,22.375,9.342320186,,,0.339130634,0.003273252
370,41,loam,moderate,37.875,22.375,9.342320186,,,0.27518191,0.003273252
371,41,loam,moderate,37.875,22.375,9.342320186,,,0.251314428,0.003273252
372,41,loam,moderate,37.875,22.375,9.342320186,,,0.491407538,0.003273252
373,41,loam,moderate,37.875,22.375,9.342320186,,,0.483533482,0.003273252
374,41,loam,moderate,37.875,22.375,9.342320186,,,0.430782916,0.003273252
375,41,loam,moderate,37.875,22.375,9.342320186,,,0.361790045,0.003273252
376,42,clay loam,high,11,31,20.30162413,0.018553408,0.008592715,,
377,42,clay loam,high,11,31,20.30162413,-0.043017385,0.008592715,,
378,42,clay loam,high,11,31,20.30162413,-0.032523192,0.008592715,,
379,43,clay loam,high,41,38,23.20185615,0.04976151,0.004296357,,
380,43,clay loam,high,41,38,23.20185615,0.185717146,0.004296357,,
381,43,clay loam,high,41,38,23.20185615,0.259219608,0.004296357,,
382,43,clay loam,high,41,38,23.20185615,0.124562723,0.004296357,,
383,43,clay loam,high,41,38,23.20185615,0.15123097,0.004296357,,
384,43,clay loam,high,41,38,23.20185615,0.287682072,0.004296357,,
385,43,clay loam,high,41,38,23.20185615,0.263965546,0.004296357,,
386,43,clay loam,high,41,38,23.20185615,0.340926587,0.004296357,,
387,43,clay loam,high,41,38,23.20185615,0.333491608,0.004296357,,
388,43,clay loam,high,41,38,23.20185615,0.326000937,0.004296357,,
389,43,clay loam,high,41,38,23.20185615,0.535961597,0.004296357,,
390,43,clay loam,high,41,38,23.20185615,0.411507423,0.004296357,,
391,43,clay loam,high,41,38,23.20185615,0.447014111,0.004296357,,
392,43,clay loam,high,41,38,23.20185615,0.514455392,0.004296357,,
393,43,clay loam,high,41,38,23.20185615,0.470003629,0.004296357,,
394,43,clay loam,high,41,38,23.20185615,0.808660068,0.004296357,,
395,43,clay loam,high,41,38,23.20185615,0.733152515,0.004296357,,
396,43,clay loam,high,41,38,23.20185615,0.651474484,0.004296357,,
397,43,clay loam,high,41,38,23.20185615,0.762140052,0.004296357,,
398,43,clay loam,high,41,38,23.20185615,0.733152515,0.004296357,,
399,43,clay loam,high,41,38,23.20185615,0.295464213,0.004296357,,
400,43,clay loam,high,41,38,23.20185615,0.214775302,0.004296357,,
401,43,clay loam,high,41,38,23.20185615,0.189242,0.004296357,,
402,43,clay loam,high,41,38,23.20185615,0.255933374,0.004296357,,
403,43,clay loam,high,41,38,23.20185615,0.206336433,0.004296357,,
404,43,clay loam,high,41,38,23.20185615,0.196953219,0.004296357,,
405,43,clay loam,high,41,38,23.20185615,0.174353387,0.004296357,,
406,43,clay loam,high,41,38,23.20185615,0.15706189,0.004296357,,
407,43,clay loam,high,41,38,23.20185615,0.168622712,0.004296357,,
408,43,clay loam,high,41,38,23.20185615,0.219053566,0.004296357,,
409,43,clay loam,high,41,38,23.20185615,0.430782916,0.004296357,,
410,43,clay loam,high,41,38,23.20185615,0.379489622,0.004296357,,
411,43,clay loam,high,41,38,23.20185615,0.430782916,0.004296357,,
412,43,clay loam,high,41,38,23.20185615,0.437900384,0.004296357,,
413,43,clay loam,high,41,38,23.20185615,0.444967551,0.004296357,,
414,43,clay loam,high,41,38,23.20185615,0.2707716,0.004296357,,
415,43,clay loam,high,41,38,23.20185615,0.280030926,0.004296357,,
416,43,clay loam,high,41,38,23.20185615,0.162823761,0.004296357,,
417,43,clay loam,high,41,38,23.20185615,0.266109587,0.004296357,,
418,43,clay loam,high,41,38,23.20185615,0.397301797,0.004296357,,
419,44,loam,high,46.5,21.5,21,,,,
420,44,loam,high,46.5,21.5,21,,,,
421,45,loam,high,27,24,24,,,,
422,45,loam,high,27,24,24,,,,
423,45,loam,high,27,24,24,,,,
424,45,loam,high,27,24,24,,,,
425,45,loam,high,27,24,24,,,,
426,46,sandy,moderate,79.4,8.6,10.44083527,0.393042588,0.011456953,,
427,46,sandy,moderate,79.4,8.6,10.44083527,0.393042588,0.011456953,,
428,46,sandy,moderate,79.4,8.6,10.44083527,0.200670695,0.011456953,,
429,46,sandy,moderate,79.4,8.6,10.44083527,0.036367644,0.011456953,,
430,46,sandy,moderate,79.4,8.6,10.44083527,0,0.011456953,,
431,46,sandy,moderate,79.4,8.6,10.44083527,0.47445798,0.011456953,,
432,46,sandy,moderate,79.4,8.6,10.44083527,0.47445798,0.011456953,,
433,46,sandy,moderate,79.4,8.6,10.44083527,0.381367557,0.011456953,,
434,46,sandy,moderate,79.4,8.6,10.44083527,-0.074107972,0.011456953,,
435,46,sandy,moderate,79.4,8.6,10.44083527,0.164303051,0.011456953,,
436,47,loam,low,31,23,3.03,,,0.102947969,0.00221569
437,47,loam,low,31,23,3.03,,,0.023810649,0.001128365
438,48,loam,low,29,23,3.12,,,-0.056027831,0.000544095
439,48,loam,low,29,23,3.12,,,-0.009661911,0.004037678
440,33,loam,low,36.95833333,19.08333333,8.99071926,0.25288552,0.00492164,0.129211731,0.004364336
441,33,loam,low,36.95833333,19.08333333,8.99071926,0.299405536,0.004672075,0.055880458,0.004364336
442,49,clay loam,high,12,31.125,21.96037123,0.015963851,0.008592715,,
443,49,clay loam,high,12,31.125,21.96037123,-0.011560822,0.008592715,,
444,49,clay loam,high,12,31.125,21.96037123,0.013698844,0.008592715,,
445,49,clay loam,high,12,31.125,21.96037123,-0.13123518,0.008592715,,
446,49,clay loam,high,12,31.125,21.96037123,-0.027973852,0.008592715,,
447,11,loam,high,26,25,19,,,,
448,11,loam,high,26,25,19,,,,
449,50,clay loam,high,36.2,28.9,24.5,0.002256488,0.008592715,,
450,50,clay loam,high,36.2,28.9,24.5,-0.074280074,0.008592715,,
451,50,clay loam,high,36.2,28.9,24.5,-0.022557347,0.008592715,,
452,50,clay loam,high,36.2,28.9,24.5,-0.112795494,0.008592715,,
453,50,clay loam,high,36.2,28.9,24.5,0.0194326,0.008592715,,
454,50,clay loam,high,36.2,28.9,24.5,0,0.008592715,,
455,50,clay loam,high,36.2,28.9,24.5,-0.000898069,0.008592715,,
456,50,clay loam,high,36.2,28.9,24.5,-0.011111225,0.008592715,,
457,50,clay loam,high,36.2,28.9,24.5,-0.05227671,0.008592715,,
458,50,clay loam,high,36.2,28.9,24.5,0.010084119,0.008592715,,
459,51,loam,moderate,29.5,27,17.02,,,,
460,51,loam,moderate,29.5,27,17.02,,,,
461,51,loam,moderate,29.5,27,17.02,,,,
462,51,loam,moderate,29.5,27,17.02,,,,
463,52,loam,moderate,32,16,12.53948956,,,0.164720361,0.003273252
464,52,loam,moderate,32,16,12.53948956,,,0.152969345,0.003273252
465,52,loam,moderate,32,16,12.53948956,,,0.129044759,0.003273252
466,52,loam,moderate,32,16,12.53948956,,,0.019100172,0.003273252
467,52,loam,moderate,32,16.1875,10.80524362,,,0.142873287,0.003273252
468,52,loam,moderate,32,16.1875,10.80524362,,,0.127969881,0.003273252
469,52,loam,moderate,32,16.1875,10.80524362,,,0.118920046,0.003273252
470,52,loam,moderate,32,16.1875,10.80524362,,,0.066030582,0.003273252
471,52,loam,moderate,32,17.875,9.316689868,,,0.116921338,0.003273252
472,52,loam,moderate,32,17.875,9.316689868,,,0.092487312,0.003273252
473,52,loam,moderate,32,17.875,9.316689868,,,-0.080688911,0.003273252
474,52,loam,moderate,32,17.875,9.316689868,,,-0.080688911,0.003273252
475,35,loam,moderate,38.375,21.25,14.6,0.185403223,0.011456953,,
476,35,loam,moderate,38.375,21.25,14.6,0.27369583,0.011456953,,
477,35,loam,moderate,38.375,21.25,14.6,0.53280453,0.011456953,,
478,35,loam,moderate,38.375,21.25,14.6,0.310154928,0.011456953,,
479,35,loam,moderate,38.375,21.25,14.6,0.50169314,0.011456953,,
480,35,loam,moderate,38.375,21.25,14.6,0.723000144,0.011456953,,
481,35,loam,moderate,38.375,21.25,14.6,0.287682072,0.011456953,,
482,35,loam,moderate,38.375,21.25,14.6,0.593063722,0.011456953,,
483,35,loam,moderate,38.375,21.25,14.6,0.925769476,0.011456953,,
484,35,loam,moderate,38.375,21.25,14.6,0.327212911,0.011456953,,
485,35,loam,moderate,38.375,21.25,14.6,0.67688666,0.011456953,,
486,35,loam,moderate,38.375,21.25,14.6,0.94803943,0.011456953,,
487,54,loam,moderate,34.2,23.2,10,,,0.075507553,0.003725236
488,54,loam,moderate,34.2,23.2,10,,,0.069679921,0.002435821
489,54,loam,moderate,34.2,23.2,10,,,0.022223137,0.003068354
490,54,loam,moderate,34.2,23.2,10,,,0.128617378,0.002054113
491,54,loam,moderate,34.2,23.2,10,,,-0.020000667,0.00180054
492,54,loam,moderate,34.2,23.2,10,,,-0.022728251,0.002325281
493,55,loam,low,42.2,18.5,7.22,-1.035948552,0.008592715,,
494,55,loam,low,42.2,18.5,7.22,-0.617238217,0.008592715,,
495,55,loam,low,42.2,18.5,7.22,-0.5331551,0.008592715,,
496,55,loam,low,42.2,18.5,7.22,-1.279838555,0.008592715,,
497,55,loam,low,42.2,18.5,7.22,-0.41302788,0.008592715,,
498,55,loam,low,42.2,18.5,7.22,-0.843651548,0.008592715,,
499,56,loam,moderate,43.04166667,25.625,14.62658933,-0.145953913,0.008592715,,
500,56,loam,moderate,43.04166667,25.625,14.62658933,-0.209857715,0.008592715,,
501,56,loam,moderate,43.04166667,25.625,14.62658933,-0.249992551,0.008592715,,
502,56,loam,moderate,43.04166667,25.625,14.62658933,-0.093444701,0.008592715,,
503,56,loam,moderate,43.04166667,25.625,14.62658933,0.030645912,0.008592715,,
504,56,loam,moderate,43.04166667,25.625,14.62658933,0.036663984,0.008592715,,
505,56,loam,moderate,43.04166667,25.625,14.62658933,-0.027779564,0.008592715,,
506,56,loam,moderate,43.04166667,25.625,14.62658933,-0.090754363,0.008592715,,
507,56,loam,moderate,43.04166667,25.625,14.62658933,-0.075865751,0.008592715,,
508,57,loam,high,3,27,49,-0.634306681,0.012397865,,
509,57,loam,high,3,27,49,-0.771928058,0.009047809,,
510,57,loam,high,3,27,49,-1.087312733,0.011144255,,
511,57,loam,high,3,27,49,-0.00643089,0.024703236,,
512,58,sandy,moderate,51,6,13.9,-0.181301669,0.007867092,,
513,58,sandy,moderate,51,6,13.9,-0.410580209,0.017070613,,
514,58,sandy,moderate,51,6,13.9,-0.591364486,0.010909494,,
515,58,sandy,moderate,51,6,13.9,0.155071914,0.001963937,,
516,59,sandy,high,55,14,21.4,-0.144342309,0.002583356,,
517,59,sandy,high,55,14,21.4,-0.358212223,0.004744751,,
518,59,sandy,high,55,14,21.4,-0.401440958,0.003029226,,
519,59,sandy,high,55,14,21.4,0.315935291,0.008758287,,
520,60,clay loam,high,22,35,20.8,-0.337596464,0.007578505,,
521,60,clay loam,high,22,35,20.8,-0.345501643,0.012398395,,
522,60,clay loam,high,22,35,20.8,-0.390133797,0.005466225,,
523,60,clay loam,high,22,35,20.8,0.114991409,0.007729336,,
524,23,clay,high,13.4,58.4,19.4499536,0.050536148,0.008592715,,
525,23,clay,high,13.4,58.4,19.4499536,0.066072539,0.008592715,,
526,23,clay,high,13.4,58.4,19.4499536,0.110919482,0.008592715,,
527,23,clay,moderate,12.8,59.9,16.862,,,,
528,23,clay,moderate,12.8,59.9,16.862,,,,
529,23,clay,moderate,12.8,59.9,16.862,,,,
530,61,loam,moderate,38,18.25,16.18565094,0.208723376,0.05639113,,
531,61,loam,moderate,38,18.25,16.18565094,0.189167197,0.057284387,,
532,61,loam,moderate,38,18.25,16.18565094,0.345111599,0.051044736,,
533,61,loam,moderate,38,18.25,16.18565094,0.281698916,0.053349958,,
534,61,loam,moderate,38,18.25,16.18565094,0.167251304,0.032658654,0.096228032,0.002068871
535,61,loam,moderate,38,18.25,16.18565094,0.092976456,0.035559785,0.077708984,0.002104159
536,61,loam,moderate,38,18.25,16.18565094,0.195060583,0.031192882,0.071458964,0.002116366
537,61,loam,moderate,38,18.25,16.18565094,0.291520849,0.02912654,0.123379021,0.002019442
538,61,loam,moderate,38,18.25,16.18565094,-0.003466208,0.12805248,0.042145621,0.001031084
539,61,loam,moderate,38,18.25,16.18565094,0.369054744,0.086520139,0.106684143,0.000971285
540,61,loam,moderate,38,18.25,16.18565094,0.571897937,0.078944846,0.082586591,0.000992715
541,61,loam,moderate,38,18.25,16.18565094,0.047306117,0.107035368,0.070316498,0.00100403
542,35,loam,low,38.375,21.25,9,0.422856851,0.011456953,0.16532398,0.004364336
543,35,loam,low,38.375,21.25,9,0.247408173,0.011456953,0.238751449,0.004364336
544,35,loam,low,38.375,21.25,9,0.161641352,0.011456953,0.298855373,0.004364336
545,35,loam,low,38.375,21.25,9,0.146603474,0.011456953,0.386560953,0.004364336
546,35,loam,low,39,23,7.1,,,0.028170877,0.004364336
547,35,loam,low,39,23,7.1,,,0.055569851,0.004364336
548,35,loam,low,39,23,7.1,,,0.055569851,0.004364336
549,35,loam,low,39,23,7.1,,,0.055569851,0.004364336
550,35,loam,low,38.375,21.25,9,0.429856561,0.011456953,0.19549202,0.004364336
551,35,loam,low,38.375,21.25,9,0.245122458,0.011456953,0.276253377,0.004364336
552,35,loam,low,38.375,21.25,9,0.215708573,0.011456953,0.334847541,0.004364336
553,35,loam,low,38.375,21.25,9,0.185403223,0.011456953,0.478490243,0.004364336
554,35,loam,low,39,23,7.1,,,0.041964199,0.004364336
555,35,loam,low,39,23,7.1,,,0.068992871,0.004364336
556,35,loam,low,39,23,7.1,,,0.068992871,0.004364336
557,35,loam,low,39,23,7.1,,,0.068992871,0.004364336
558,62,loam,moderate,36,7.5,10.2,,,,
559,62,loam,moderate,36,7.5,10.2,,,,
560,63,clay loam,high,16,29.25,31.9025522,,,,
561,63,clay loam,high,16,29.25,31.9025522,,,,
562,64,clay loam,low,29.66666667,30.33333333,7.859470998,,,0.312872321,0.005566094
563,65,clay loam,low,25.66666667,34.16666667,5.272129932,,,0.066090112,0.00488944
564,66,loam,low,34.16666667,26,5.081103378,,,0.186877373,0.011043897
565,67,loam,moderate,24,18.875,10.92111369,,,,
566,67,loam,moderate,24,18.875,10.92111369,,,,
567,67,loam,moderate,24,18.875,10.92111369,,,,
568,67,loam,moderate,24,18.875,10.92111369,,,,
569,67,loam,moderate,24,18.875,10.92111369,,,,
570,67,loam,moderate,24,18.875,10.92111369,,,,
571,67,loam,moderate,24,18.875,10.92111369,,,,
572,67,loam,moderate,24,18.875,10.92111369,,,,
573,67,loam,moderate,24,18.875,10.92111369,,,,
574,67,loam,moderate,24,18.875,10.92111369,,,,
575,67,loam,moderate,24,18.875,10.92111369,,,,
576,67,loam,moderate,24,18.875,10.92111369,,,,
577,67,loam,moderate,24,18.875,10.92111369,,,,
578,67,loam,moderate,24,18.875,10.92111369,,,,
579,67,loam,moderate,24,18.875,10.92111369,,,,
580,67,loam,moderate,24,18.875,10.92111369,,,,
581,67,loam,moderate,24,18.875,10.92111369,,,,
582,67,loam,moderate,24,18.875,10.92111369,,,,
583,67,loam,moderate,24,18.875,10.92111369,,,,
584,67,loam,moderate,24,18.875,10.92111369,,,,
585,67,loam,moderate,24,18.875,10.92111369,,,,
586,67,loam,moderate,24,18.875,10.92111369,,,,
587,67,loam,moderate,24,18.875,10.92111369,,,,
588,67,loam,moderate,24,18.875,10.92111369,,,,
589,68,loam,low,46.6,16.6,9.28074246,,,0.250913225,0.003273252
590,68,loam,low,46.6,16.6,9.28074246,,,0.078349564,0.003273252
591,69,loam,low,40,15.75,8.768538284,-0.056414089,0.005728477,,
592,69,loam,low,40,15.75,8.768538284,-0.150935243,0.005728477,,
593,69,loam,low,40,15.75,8.768538284,0,0.005728477,,
594,69,loam,low,40,15.75,8.768538284,0.028087582,0.005728477,0.016694879,0.002182168
595,69,loam,low,40,15.75,8.768538284,-0.027664281,0.005728477,0.00793655,0.002182168
596,69,loam,low,40,15.75,8.768538284,0.090352077,0.005728477,0.110665568,0.002182168
597,69,loam,low,40,15.75,8.768538284,-0.003502631,0.005728477,,
598,69,loam,low,40,15.75,8.768538284,-0.019583427,0.005728477,,
599,69,loam,low,40,15.75,8.768538284,0.052868236,0.005728477,,
600,69,loam,low,40,15.75,8.768538284,-0.089020851,0.005728477,,
601,69,loam,low,40,15.75,8.768538284,-0.171108692,0.005728477,,
602,69,loam,low,40,15.75,8.768538284,0.062520357,0.005728477,,
603,69,loam,low,40,15.75,8.768538284,-0.041080026,0.005728477,0.06227693,0.002182168
604,69,loam,low,40,15.75,8.768538284,-0.010347469,0.005728477,0.185998032,0.002182168
605,69,loam,low,40,15.75,8.768538284,-0.085400372,0.005728477,0.039891329,0.002182168
606,69,loam,low,40,15.75,8.768538284,-0.214070255,0.005728477,,
607,69,loam,low,40,15.75,8.768538284,0.020906685,0.005728477,,
608,69,loam,low,40,15.75,8.768538284,0,0.005728477,,
609,69,loam,low,40,15.75,8.768538284,-0.062864371,0.005728477,-0.028170877,0.002182168
610,69,loam,low,40,15.75,8.768538284,-0.073938428,0.005728477,0.146860247,0.002182168
611,69,loam,low,40,15.75,8.768538284,-0.004285721,0.005728477,-0.017493157,0.002182168
612,69,loam,low,40.546875,16.859375,8.00612065,,,0.105919019,0.002182168
613,69,loam,low,40.546875,16.859375,8.00612065,,,0.06701071,0.002182168
614,69,loam,low,40.546875,16.859375,8.00612065,,,-0.035809453,0.002182168
615,69,loam,low,40.546875,16.859375,8.00612065,,,0.086568016,0.002182168
616,69,loam,low,40.546875,16.859375,8.00612065,,,0.063421826,0.002182168
617,69,loam,low,40.546875,16.859375,8.00612065,,,0.043722811,0.002182168
618,69,loam,low,40.546875,16.859375,8.00612065,,,0.043802623,0.002182168
619,69,loam,low,40.546875,16.859375,8.00612065,,,-0.059316577,0.002182168
620,69,loam,low,40.546875,16.859375,8.00612065,,,0.026111144,0.002182168
621,70,sandy,high,58.875,14,21.73911833,,,0.061452779,0.004364336
622,70,sandy,high,58.875,14,21.73911833,,,0.075637414,0.004364336
623,70,sandy,high,58.875,14,21.73911833,,,0.078893942,0.004364336
624,70,sandy,high,58.875,14,21.73911833,,,0.064538521,0.004364336
625,70,sandy,high,58.875,14,21.73911833,,,0.074107972,0.004364336
626,70,sandy,high,58.875,14,21.73911833,,,0.070451661,0.004364336
627,70,sandy,high,58.875,14,21.73911833,,,0.067593291,0.004364336
628,70,sandy,high,58.875,14,21.73911833,,,0.033225648,0.004364336
629,70,sandy,high,58.875,14,21.73911833,,,0.053704179,0.004364336
630,70,sandy,high,58.875,14,21.73911833,,,0.073611817,0.004364336
631,71,loam,moderate,27,23.25,16.25491879,-0.118786212,0.011456953,,
632,71,loam,moderate,27,23.25,16.25491879,-0.087433787,0.011456953,,
633,72,loam,low,40.25,26.16666667,1.8,0.109882852,0.008592715,,
634,72,loam,low,40.25,26.16666667,1.8,0.036273407,0.008592715,,
635,72,loam,low,40.25,26.16666667,1.8,0.078927259,0.008592715,,
636,72,loam,low,40.25,26.16666667,1.8,0.027089693,0.008592715,,
637,72,loam,low,40.25,26.16666667,1.8,0.033806036,0.008592715,,
638,72,loam,low,40.25,26.16666667,1.8,0.037944932,0.008592715,,
639,73,loam,moderate,33.25,23.875,11.33,0.105868001,0.001941632,,
640,73,loam,moderate,33.25,23.875,11.33,0.045770701,5.99E-05,,
641,73,loam,moderate,33.25,23.875,11.33,-0.012500163,0.001735755,,
642,73,loam,moderate,33.25,23.875,11.33,-0.045742363,0.001572322,,
643,73,loam,moderate,33.25,23.875,11.33,0.235801948,0.001899125,,
644,73,loam,moderate,33.25,23.875,11.33,0.296530424,0.001802799,,
645,73,loam,moderate,33.25,23.875,11.33,0.144299974,0.002516603,,
646,73,loam,moderate,33.25,23.875,11.33,-0.022247859,0.000349995,,
647,74,loam,low,38.875,23.375,8.792027282,,,,
648,74,loam,low,38.875,23.375,8.792027282,,,,
649,75,loam,high,49.125,22,17.40139211,,,,
650,75,loam,high,49.125,22,17.40139211,,,,
651,75,loam,high,49.125,22,17.40139211,,,,
652,76,clay loam,high,7,28,21.49724156,,,,
653,76,clay loam,high,7,28,21.49724156,,,,
654,76,clay loam,high,7,28,21.49724156,,,,
655,76,clay loam,high,7,28,21.49724156,,,,
656,76,clay loam,high,7,28,21.49724156,,,,
657,76,clay loam,high,7,28,21.49724156,,,,
658,38,sandy,moderate,57.82,8.38,11.19489559,,,,
659,38,sandy,moderate,64.17,14.72,11.02088167,,,,
660,38,sandy,moderate,56.71,11.2,12.6450116,,,,
661,77,sandy,moderate,63.62,13.16,10.49883991,,,,
662,77,sandy,moderate,61.59,14.24,9.51276102,,,,
663,77,sandy,moderate,67.83,7.77,12.99303944,,,,
664,78,loam,moderate,29,27,14.50116009,-0.215388235,0.008592715,,
665,78,loam,moderate,29,27,14.50116009,-0.082930379,0.008592715,,
666,78,loam,moderate,29,27,14.50116009,-0.295069969,0.008592715,,
667,78,loam,moderate,29,27,14.50116009,-0.050131758,0.008592715,,
668,79,loam,moderate,44.3,15.5,10.55684455,,,-0.02974197,0.003273252
669,79,loam,moderate,44.3,15.5,10.55684455,,,0.09431068,0.003273252
670,79,loam,moderate,44.3,15.5,10.55684455,,,0.023077947,0.003273252
671,79,loam,moderate,44.3,15.5,10.55684455,,,0.131096524,0.003273252
672,80,clay,high,1.4,90.3,19,,,,
673,46,sandy,high,77.9,8.8,23,,,,
674,46,sandy,high,77.9,8.8,23,,,,
675,46,sandy,high,77.9,8.8,23,,,,
676,46,sandy,high,77.9,8.8,23,,,,
677,81,clay,high,13,55,18.75266821,0.229185866,0.008592715,,
678,81,clay,high,13,55,18.75266821,0.049271049,0.008592715,,
679,81,clay,high,13,55,18.75266821,0.171318483,0.008592715,,
680,81,clay,high,13,55,18.75266821,0.123379021,0.008592715,,
681,81,clay,high,13,55,18.75266821,0.127833372,0.008592715,,
682,81,clay,high,13,55,18.75266821,0.034742948,0.008592715,,
683,81,clay,high,13,55,18.75266821,0.096228032,0.008592715,,
684,81,clay,high,13,55,18.75266821,0.010050336,0.008592715,,
685,81,clay,high,13,55,18.75266821,0.261874188,0.008592715,,
686,81,clay,high,13,55,18.75266821,-0.12899212,0.008592715,,
687,81,clay,high,13,55,18.75266821,-0.045610511,0.008592715,,
688,81,clay,high,13,55,18.75266821,-0.025807884,0.008592715,,
689,81,clay,high,13,55,18.75266821,-0.421516817,0.008592715,,
690,81,clay,high,13,55,18.75266821,-0.24406145,0.008592715,,
691,81,clay,high,13,55,18.75266821,-0.227932068,0.008592715,,
692,81,clay,high,13,55,18.75266821,0.061748007,0.008592715,,
693,81,clay,high,13,55,18.75266821,0.384784903,0.008592715,,
694,81,clay,high,13,55,18.75266821,0.310447283,0.008592715,,
695,81,clay,high,13,55,18.75266821,0.294239473,0.008592715,,
696,81,clay,high,13,55,18.75266821,0.357551752,0.008592715,,
697,81,clay,high,13,55,18.75266821,0.00873368,0.008592715,,
698,81,clay,high,13,55,18.75266821,0.10404386,0.008592715,,
699,81,clay,high,13,55,18.75266821,-0.131028262,0.008592715,,
700,81,clay,high,13,55,18.75266821,0.32322701,0.008592715,,
701,81,clay,high,13,55,18.75266821,1.045502463,0.008592715,,
702,81,clay,high,13,55,18.75266821,0.346276237,0.008592715,,
703,81,clay,high,13,55,18.75266821,-0.109199292,0.008592715,,
704,81,clay,high,13,55,18.75266821,-0.090151097,0.008592715,,
705,81,clay,high,13,55,18.75266821,0.859537915,0.008592715,,
706,81,clay,high,13,55,18.75266821,-0.109199292,0.008592715,,
707,81,clay,high,13,55,18.75266821,0.082691716,0.008592715,,
708,81,clay,high,13,55,18.75266821,0.405465108,0.008592715,,
709,81,clay,high,13,55,18.75266821,1.291346435,0.008592715,,
710,81,clay,high,13,55,18.75266821,0.122602322,0.008592715,,
711,81,clay,high,13,55,18.75266821,0.122602322,0.008592715,,
712,81,clay,high,13,55,18.75266821,0.042559615,0.008592715,,
713,81,clay,high,13,55,18.75266821,0.953279301,0.008592715,,
714,81,clay,high,13,55,18.75266821,0.276753002,0.008592715,,
715,81,clay,high,13,55,18.75266821,-0.173663494,0.008592715,,
716,81,clay,high,13,55,18.75266821,0.419853846,0.008592715,,
717,82,loam,high,32.16666667,25.16666667,33.7,-0.019676561,0.008592715,0.054243231,0.00063381
718,82,loam,high,32.16666667,25.16666667,33.7,-0.019676561,0.008592715,0.07720875,0.000731045
719,82,loam,high,32.16666667,25.16666667,33.7,0.089199083,0.008592715,0.059514128,0.000912417
720,82,loam,high,32.16666667,25.16666667,33.7,0.132326111,0.008592715,0.134415436,0.000907278
721,82,loam,high,32.16666667,25.16666667,33.7,-0.111753649,0.008592715,0.078324199,0.000340258
722,82,loam,high,32.16666667,25.16666667,33.7,-0.124487081,0.008592715,0.133531393,0.000290871
723,82,loam,high,32.16666667,25.16666667,33.7,0.133999448,0.008592715,0.070826053,0.000182895
724,82,loam,high,32.16666667,25.16666667,33.7,-0.106609735,0.008592715,0.124893274,0.000168888
725,82,loam,high,32.16666667,25.16666667,33.7,-0.208151179,0.008592715,0.092709398,0.00017524
726,82,loam,high,32.16666667,25.16666667,33.7,0.033790681,0.008592715,0.157247919,0.000129638
727,82,loam,high,32.16666667,25.16666667,33.7,-0.371493609,0.008592715,0.081362404,0.000161977
728,82,loam,high,32.16666667,25.16666667,33.7,-0.443388398,0.008592715,0.122065697,0.000155073
729,82,loam,high,32.16666667,25.16666667,33.7,-0.246070444,0.008592715,0.102057193,0.00016999
730,82,loam,high,32.16666667,25.16666667,33.7,-0.287083807,0.008592715,0.155365747,0.000199632
731,82,loam,high,32.16666667,25.16666667,33.7,-0.128542769,0.008592715,0.077386664,0.00020272
732,82,loam,high,32.16666667,25.16666667,33.7,-0.111382331,0.008592715,0.142891835,0.000175646
733,82,loam,high,32.16666667,25.16666667,33.7,-0.177233016,0.008592715,0.091916511,0.000194695
734,82,loam,high,32.16666667,25.16666667,33.7,-0.14242034,0.008592715,0.147026874,0.00015149
735,83,loam,low,33.7,23,5.39443155,,,1.005521865,0.004568255
736,83,loam,low,33.7,23,5.39443155,,,1.136764054,0.038167474
737,83,loam,low,33.7,23,5.39443155,,,0.16507975,0.002666444
738,83,loam,low,33.7,23,5.39443155,,,0.261706586,0.010309663
739,83,loam,low,33.7,23,5.39443155,,,0.120836473,0.00408762
740,83,loam,low,33.7,23,5.39443155,,,0.160682381,0.010415302
741,83,loam,low,33.7,23,5.39443155,,,0.050430854,0.006435899
742,83,loam,low,33.7,23,5.39443155,,,-0.109199292,0.008084645
743,84,sandy,low,60,10,7.5,,,,
744,84,sandy,low,60,10,7.5,,,,
745,84,sandy,low,60,10,7.5,,,,
746,84,sandy,low,60,10,7.5,,,,
747,84,sandy,low,60,10,7.5,,,,
748,84,sandy,low,60,10,7.5,,,,
749,84,sandy,low,60,10,7.5,,,,
750,84,sandy,low,60,10,7.5,,,,
751,84,sandy,low,60,10,7.5,,,,
752,84,sandy,low,60,10,7.5,,,,
753,84,sandy,low,60,10,7.5,,,,
754,84,sandy,low,60,10,7.5,,,,
755,85,loam,low,35.5,24,8.32,,,,
756,85,loam,low,35.5,24,8.32,,,,
757,85,loam,low,35.5,24,8.32,,,,
758,85,loam,low,34.75,24,8.32,,,,
759,85,loam,low,34.75,24,8.32,,,,
760,85,loam,low,34.75,24,8.32,,,,
761,87,loam,high,37,18,22,-0.33332758,0.024227861,,
762,87,loam,high,37,18,22,-0.162055859,0.014295371,,
763,87,loam,high,37,18,22,-0.102654154,0.005301377,,
764,87,loam,high,37,18,22,-0.102654154,0.00757392,,
765,87,loam,high,37,18,22,-0.106294659,0.008864314,,
