"","CH2.1","CH2.2","CH2.3","CH3.1","CH3.2","CH3.3","CH4.1","CH4.2","CH4.3","CH5.1","CH5.2","CH5.3","CH6.1","CH6.2","CH6.3","CH7.1","CH7.2","CH7.3"
"OTU_906",0,0,20,0,0,0,38,20,22,16,12,0,30,0,0,27,0,24
"OTU_907",0,0,42,0,0,0,0,0,0,43,0,0,0,0,0,49,37,0
"OTU_908",40,38,14,28,0,0,0,0,0,14,37,0,0,20,36,0,0,0
"OTU_910",0,15,18,0,20,0,21,0,22,40,0,0,0,0,0,37,0,0
"OTU_911",0,24,0,13,27,0,26,0,0,0,29,0,0,0,23,39,0,35
"OTU_912",26,0,0,17,20,0,0,22,4,0,13,13,0,21,47,21,13,17
"OTU_91",88,86,165,192,208,6,70,169,242,33,98,131,23,138,150,49,44,106
"OTU_913",0,0,0,32,0,0,19,0,0,9,0,53,0,36,0,0,15,68
"OTU_915",0,15,27,13,15,0,20,27,9,0,17,34,10,0,0,20,0,15
"OTU_916",38,0,0,26,0,0,0,0,0,0,0,46,0,50,37,0,24,0
"OTU_917",51,71,55,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_918",0,68,0,0,0,0,22,0,20,27,0,21,0,0,28,0,0,0
"OTU_919",0,30,17,0,0,33,0,15,32,22,0,14,0,0,0,0,12,19
"OTU_920",23,0,30,0,0,0,36,57,0,0,61,0,0,0,0,0,0,0
"OTU_921",0,0,0,22,0,0,0,20,21,0,0,17,0,0,24,42,22,24
"OTU_922",21,19,29,17,18,0,0,28,0,5,0,26,0,26,29,0,0,0
"OTU_923",0,24,41,23,25,0,0,21,0,0,0,20,0,0,21,15,0,0
"OTU_924",0,34,0,43,0,0,0,0,0,0,0,0,77,34,0,0,31,0
"OTU_925",0,0,0,3,0,0,161,0,15,0,22,0,0,20,0,0,0,0
"OTU_926",0,0,0,0,0,0,0,33,33,24,53,19,0,11,0,0,18,0
"OTU_927",31,0,14,23,36,0,0,0,0,0,24,14,0,9,43,0,0,0
"OTU_928",0,29,0,0,0,0,0,0,0,0,45,0,0,25,12,26,37,36
"OTU_929",51,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,48,35
"OTU_92",107,133,102,79,78,34,37,21,103,191,101,40,74,70,54,251,132,110
"OTU_930",0,25,23,10,29,8,19,0,12,17,0,13,19,0,0,15,25,0
"OTU_93",63,120,131,84,101,0,212,89,93,84,76,125,79,144,136,129,106,125
"OTU_931",0,48,0,54,28,0,26,0,0,0,0,0,0,0,37,0,0,0
"OTU_932",0,0,0,0,0,0,0,39,41,0,0,0,47,54,44,0,0,0
"OTU_933",0,0,12,19,16,0,0,17,14,0,23,26,24,0,30,13,0,26
"OTU_934",0,0,28,2,0,45,21,19,13,8,9,0,24,0,0,52,7,0
"OTU_936",32,0,0,41,19,0,0,49,0,0,35,0,0,0,0,0,27,22
"OTU_937",55,0,37,0,0,0,40,26,0,0,0,0,0,24,0,0,0,35
"OTU_938",0,38,36,0,28,0,0,29,0,0,10,28,0,18,0,32,0,0
"OTU_939",0,0,86,0,0,0,0,56,0,0,0,44,0,0,33,0,0,0
"OTU_94",0,5,0,0,0,2290,0,0,11,0,0,0,0,5,0,0,8,0
"OTU_940",0,0,54,49,0,0,0,0,48,38,0,32,0,0,0,0,0,0
"OTU_941",44,0,0,32,29,0,0,33,0,0,28,0,0,0,0,0,19,0
"OTU_942",0,0,35,0,29,0,0,0,0,0,0,0,0,30,0,25,58,0
"OTU_943",0,0,0,0,0,0,17,11,0,78,0,10,25,0,19,44,12,0
"OTU_944",0,0,0,0,0,0,0,0,0,0,0,10,18,30,30,0,25,23
"OTU_946",13,0,0,0,0,0,0,24,0,12,46,7,11,14,15,33,10,26
"OTU_947",0,0,16,19,0,0,0,35,0,25,0,0,0,10,39,17,16,41
"OTU_949",0,27,13,0,0,0,0,0,0,10,29,37,29,0,0,0,0,19
"OTU_950",0,16,0,16,0,0,31,11,27,0,18,0,35,15,5,0,0,0
"OTU_951",0,24,13,20,0,0,5,29,8,0,21,32,0,18,25,0,0,10
"OTU_952",0,0,0,0,0,0,26,0,0,40,0,0,49,28,0,0,39,0
"OTU_953",0,34,16,30,13,0,0,0,13,0,0,0,0,0,33,0,0,0
"OTU_9",419,636,363,433,628,65,243,361,479,651,306,474,407,427,479,641,443,434
"OTU_954",32,0,0,44,35,0,0,0,0,0,0,0,34,0,0,0,0,63
"OTU_955",0,61,21,0,9,0,0,0,59,0,9,0,0,48,0,0,7,0
"OTU_95",34,76,136,42,91,177,83,98,58,93,71,40,162,61,70,162,244,104
"OTU_956",37,38,34,0,36,0,12,16,0,0,36,0,0,0,0,0,0,0
"OTU_957",0,34,0,26,16,0,0,23,0,0,0,27,0,34,0,0,0,0
"OTU_958",0,0,30,0,51,0,36,46,0,10,0,0,27,0,0,24,0,0
"OTU_960",7,0,0,0,0,0,13,0,32,0,139,0,0,0,0,0,0,0
"OTU_96",89,190,85,143,209,46,148,117,111,76,108,150,69,126,118,91,46,67
"OTU_962",0,35,0,51,0,4,0,0,31,0,0,0,0,0,29,0,17,0
"OTU_963",0,31,20,0,0,0,0,0,0,0,30,33,33,0,0,0,30,0
"OTU_964",0,0,50,0,22,0,0,21,0,0,9,9,45,0,0,37,0,0
"OTU_965",2,0,12,2,5,0,0,0,3,0,0,5,0,1,4,5,9,8
"OTU_966",11,0,24,20,8,0,0,20,18,0,0,39,0,19,34,13,10,0
"OTU_967",17,13,27,17,19,0,0,14,0,0,35,24,0,19,14,12,0,0
"OTU_968",17,18,33,26,21,0,0,19,0,0,0,12,6,19,13,8,10,10
"OTU_969",0,13,13,0,0,0,0,21,0,0,66,19,0,10,10,18,17,31
"OTU_970",0,0,51,0,28,0,0,0,59,0,0,0,0,0,0,0,68,0
"OTU_971",0,0,36,12,11,0,13,14,10,0,0,10,0,9,5,23,12,18
"OTU_97",134,146,140,146,72,0,68,143,114,0,167,0,84,87,219,90,122,130
"OTU_972",0,0,0,18,21,0,119,0,0,0,0,0,0,0,0,0,35,0
"OTU_973",23,13,14,16,11,44,0,0,16,0,13,21,0,15,2,13,5,0
"OTU_974",20,0,0,0,10,0,12,19,21,19,22,0,17,0,0,15,11,0
"OTU_975",22,0,10,0,0,16,8,0,15,25,20,21,0,0,18,0,4,22
"OTU_976",33,0,0,34,14,0,0,0,0,0,20,0,14,39,0,12,20,0
"OTU_977",0,0,0,0,0,0,47,0,0,0,58,0,55,0,0,43,0,0
"OTU_978",18,0,18,0,0,0,14,36,17,0,21,16,13,16,8,18,20,0
"OTU_979",58,0,0,0,0,0,0,0,0,0,0,68,0,0,41,40,0,0
"OTU_98",162,109,55,0,0,0,0,56,147,296,69,0,0,73,106,189,417,145
"OTU_980",0,0,0,13,0,0,26,0,18,0,42,40,0,23,35,14,0,0
"OTU_981",0,33,20,31,32,0,0,0,0,0,6,0,33,0,0,35,0,0
"OTU_982",0,110,0,7,53,0,0,0,0,0,0,0,28,0,0,12,0,0
"OTU_983",24,0,27,11,0,0,18,31,0,0,43,0,14,20,25,0,0,0
"OTU_984",0,16,16,25,14,0,0,24,0,7,18,33,0,0,0,0,0,0
"OTU_985",13,0,0,47,0,0,0,0,0,0,0,13,0,0,0,0,76,30
"OTU_986",0,0,0,0,0,0,42,43,27,51,0,0,0,0,0,42,0,0
"OTU_990",0,0,42,0,19,0,34,0,14,0,0,0,0,33,0,0,0,35
"OTU_99",135,77,136,92,176,29,148,192,120,39,133,135,81,111,95,85,70,104
"OTU_991",0,0,44,33,39,0,27,36,0,0,0,0,0,0,0,0,0,0
"OTU_992",16,0,0,0,21,0,37,41,0,0,16,0,19,27,0,29,0,0
"OTU_993",0,0,24,0,0,0,0,0,18,0,0,30,19,0,19,0,22,25
"OTU_994",10,7,18,13,20,0,0,11,15,0,19,14,0,0,28,26,1,24
"OTU_996",51,0,0,0,26,0,0,0,0,0,31,0,22,0,0,0,0,91
"OTU_997",19,13,30,11,6,0,18,20,4,16,17,7,17,7,0,16,0,0
"OTU_998",14,0,11,0,19,0,12,20,0,0,26,22,12,14,10,0,13,0
"OTU_999",0,0,0,0,0,0,28,40,24,0,0,0,0,0,0,0,35,0
