"","CH2.1","CH2.2","CH2.3","CH3.1","CH3.2","CH3.3","CH4.1","CH4.2","CH4.3","CH5.1","CH5.2","CH5.3","CH6.1","CH6.2","CH6.3","CH7.1","CH7.2","CH7.3"
"OTU_1138",8,18,0,0,5,0,11,7,0,0,7,0,31,0,4,25,0,5
"OTU_1140",20,0,19,14,9,0,0,13,0,0,11,16,0,0,0,10,0,0
"OTU_1143",0,0,0,0,0,0,9,27,0,0,16,0,8,0,4,48,0,7
"OTU_1148",0,0,0,0,23,0,0,0,0,5,0,0,17,0,0,30,36,0
"OTU_1149",6,15,0,0,0,0,15,18,0,0,0,30,0,28,27,0,0,0
"OTU_1158",18,29,0,0,31,0,0,0,0,0,0,25,0,16,10,12,0,0
"OTU_1159",0,0,0,0,0,0,0,40,28,19,0,0,0,0,0,29,6,0
"OTU_1161",0,10,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1165",6,0,8,15,5,0,13,0,5,0,8,0,11,8,5,32,6,0
"OTU_1166",0,0,1,0,0,0,0,6,0,11,0,24,3,0,13,7,0,11
"OTU_1168",0,0,0,0,0,0,5,56,9,0,8,13,0,0,14,5,5,8
"OTU_1171",0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,35,12,9
"OTU_1183",0,0,0,0,0,0,0,0,0,24,0,0,23,14,28,16,14,0
"OTU_1185",27,14,0,10,9,0,0,9,5,0,0,0,4,2,12,0,11,17
"OTU_1186",22,0,26,0,0,0,14,0,0,0,0,0,22,0,0,15,0,26
"OTU_1190",0,0,3,0,0,0,93,14,0,0,0,0,0,0,0,0,0,0
"OTU_1191",6,0,13,0,0,0,0,0,0,17,0,0,16,0,0,5,0,0
"OTU_1194",3,0,14,8,0,0,0,0,81,0,0,0,0,0,0,0,0,0
"OTU_1209",0,0,4,1,9,0,0,15,11,0,3,7,3,0,6,43,11,0
"OTU_1212",0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0
"OTU_1221",0,0,0,0,0,0,59,63,0,0,0,0,0,0,0,0,0,0
"OTU_1230",6,20,0,24,18,0,0,0,0,4,0,0,0,25,0,0,7,0
"OTU_1231",0,0,50,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0
"OTU_1233",0,15,8,0,15,0,0,0,0,0,0,9,0,0,0,3,0,0
"OTU_1236",0,0,0,1,0,0,16,0,0,3,0,21,6,0,17,17,8,13
"OTU_1240",0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,6,0
"OTU_1241",29,0,0,0,12,0,0,0,0,15,0,0,0,0,13,0,0,18
"OTU_1246",0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,2
"OTU_1249",41,55,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
"OTU_1263",0,0,0,0,3,0,18,27,0,0,0,0,0,0,0,38,0,0
"OTU_1264",28,0,0,0,0,0,0,0,0,0,8,18,0,17,0,19,0,25
"OTU_1265",0,11,5,0,0,0,10,24,8,0,9,0,0,0,0,30,6,0
"OTU_1273",8,27,9,7,6,4,0,0,2,0,13,10,0,0,7,0,2,0
"OTU_1288",23,0,35,35,29,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1290",0,0,0,25,0,0,24,0,8,17,3,2,0,0,6,0,4,0
"OTU_1293",0,0,126,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"OTU_1296",0,0,13,9,0,0,4,0,0,18,0,0,0,2,0,7,0,6
"OTU_1305",54,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1307",16,0,0,11,38,25,8,9,0,0,8,0,0,0,0,0,8,0
"OTU_1313",13,6,5,0,10,0,7,21,0,0,2,8,5,14,10,3,0,12
"OTU_1314",0,0,9,6,25,0,0,0,0,27,0,0,7,0,0,11,14,0
"OTU_1315",0,0,0,0,0,0,0,9,0,12,15,12,0,0,0,22,0,0
"OTU_1317",4,21,0,14,9,0,0,0,0,0,11,0,0,0,5,6,8,0
"OTU_1318",0,24,0,0,14,0,0,0,0,0,0,0,0,26,12,19,0,13
"OTU_1321",0,0,0,0,4,0,5,6,0,11,9,0,0,0,24,13,12,18
"OTU_1323",0,17,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1339",0,0,5,6,18,0,0,11,0,6,0,16,0,0,17,10,10,3
"OTU_1340",0,0,0,5,4,17,12,14,4,10,4,15,0,0,6,18,0,0
"OTU_1345",0,30,27,0,0,0,20,28,0,0,0,22,0,0,0,0,0,4
"OTU_1350",13,26,10,22,9,0,2,5,0,0,2,5,0,0,3,0,1,0
"OTU_1355",12,0,15,0,0,0,17,0,0,0,17,0,0,0,0,13,0,9
"OTU_1356",0,24,0,14,0,0,0,17,0,7,0,24,10,0,8,0,0,0
"OTU_1357",0,0,5,0,0,0,2,4,0,5,0,41,0,14,14,7,0,11
"OTU_1358",0,13,0,0,18,0,15,0,0,0,0,12,12,17,0,16,11,0
"OTU_1360",9,9,0,16,0,0,5,0,7,0,0,9,0,28,0,0,0,0
"OTU_1361",22,0,21,0,16,0,0,11,10,0,8,14,0,0,0,0,0,4
"OTU_1364",0,0,0,0,0,0,19,14,9,0,19,0,11,0,0,24,0,0
"OTU_1366",0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0
"OTU_1371",0,0,10,0,0,0,13,0,0,0,14,30,7,0,0,5,0,0
"OTU_1383",0,0,11,0,0,0,0,0,0,0,7,19,0,29,15,0,0,33
"OTU_1398",0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1400",0,0,14,0,6,0,0,0,0,0,0,80,0,0,0,0,0,0
"OTU_1404",0,12,0,0,0,0,0,0,0,3,11,0,0,0,21,11,0,0
"OTU_1420",0,0,50,0,0,45,0,0,11,10,0,0,0,0,0,0,0,0
"OTU_1427",12,29,15,8,7,0,0,0,0,5,2,0,0,0,0,0,0,0
"OTU_1433",0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1457",0,0,0,0,0,0,30,0,0,15,0,4,0,0,0,9,13,0
"OTU_1463",0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1466",0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0
"OTU_1471",0,0,0,0,31,11,0,40,0,0,0,31,0,0,0,0,0,0
"OTU_1486",14,0,0,14,0,0,10,11,0,0,16,0,0,0,14,0,0,0
"OTU_1487",0,8,22,0,0,0,0,0,0,7,0,0,11,0,0,21,6,0
"OTU_1497",0,0,0,0,0,0,59,0,0,0,0,0,0,0,18,0,10,0
"OTU_1502",0,0,0,0,0,0,0,27,0,0,10,0,0,0,0,27,13,9
"OTU_1511",0,0,42,0,0,0,26,0,0,0,0,0,0,0,30,0,0,0
"OTU_1512",0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1515",7,15,12,14,6,0,0,0,5,0,0,0,0,0,0,0,8,0
"OTU_1520",0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1549",0,0,0,0,0,0,19,9,1,15,3,5,0,0,17,11,0,10
"OTU_1552",0,24,14,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
"OTU_1555",4,0,0,0,0,0,0,0,0,2,8,0,23,0,5,12,0,9
"OTU_1560",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0
"OTU_1574",0,0,0,0,0,0,52,0,11,15,0,0,0,0,0,0,5,0
"OTU_1579",4,17,11,6,0,0,5,11,8,0,0,12,0,0,10,8,0,0
"OTU_1580",0,0,0,0,0,45,0,14,10,0,10,9,0,0,0,0,0,11
"OTU_1583",27,8,0,3,15,0,7,0,9,0,0,5,0,2,0,0,0,0
"OTU_1608",5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1609",0,20,6,12,9,0,0,11,0,0,0,8,0,9,8,0,0,8
"OTU_1610",11,0,10,0,0,0,0,24,0,0,11,0,0,0,21,0,0,0
"OTU_1611",0,0,4,0,43,0,0,0,0,0,0,0,0,0,0,0,7,0
"OTU_1620",0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1625",0,14,8,0,16,0,0,0,0,0,13,8,6,0,0,0,5,0
"OTU_1626",17,0,30,0,28,0,0,0,0,0,0,0,0,0,0,9,0,0
"OTU_1636",0,0,8,0,0,0,37,0,0,0,0,0,0,0,0,0,10,0
"OTU_1638",0,0,27,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0
"OTU_1639",18,0,0,0,0,0,0,40,0,0,29,0,0,0,8,0,0,0
"OTU_1642",0,0,0,9,0,0,8,13,0,0,0,0,0,0,0,0,19,10
"OTU_1660",0,0,0,0,0,0,16,55,0,0,0,0,0,0,0,0,0,0
"OTU_1661",0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
"OTU_1665",33,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1672",7,39,23,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"OTU_1677",0,0,0,0,0,0,17,22,0,0,0,0,0,0,0,0,14,0
"OTU_1679",6,0,6,5,4,7,0,0,1,0,0,0,0,0,0,0,3,0
"OTU_1686",0,0,0,0,0,0,74,0,4,0,0,0,0,0,0,0,0,0
"OTU_1688",0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,18,0,37
"OTU_1690",6,19,7,19,0,0,0,0,0,0,5,0,2,4,8,0,0,0
"OTU_1694",13,0,0,54,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"OTU_1696",19,6,7,11,14,0,6,10,0,0,0,0,0,0,0,0,0,0
"OTU_1708",0,0,0,0,0,0,1,6,0,0,10,11,13,15,1,8,3,0
"OTU_1712",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1714",0,0,14,0,0,0,0,0,16,16,0,12,0,0,0,0,3,0
"OTU_1716",0,10,0,0,0,0,0,11,0,0,0,0,13,0,21,17,0,13
"OTU_1723",0,0,0,0,0,0,0,20,15,0,0,0,0,0,0,0,0,0
"OTU_1724",0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,19,0,24
"OTU_1726",0,0,0,0,0,0,0,0,64,0,0,0,0,0,3,0,0,0
"OTU_1728",0,9,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
"OTU_1734",0,0,0,0,0,0,24,0,0,0,0,11,0,0,0,0,0,0
"OTU_1738",0,0,0,0,0,0,0,0,0,0,0,34,0,0,48,16,0,0
"OTU_1740",0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,14,10,0
"OTU_1746",0,0,0,4,0,0,0,0,4,0,0,25,0,0,20,0,11,9
"OTU_1747",0,0,0,27,0,0,0,31,18,0,0,0,0,0,0,0,0,0
"OTU_1748",0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1751",0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0
"OTU_1755",0,0,0,10,9,4,0,0,0,6,6,5,0,0,7,4,8,8
"OTU_1756",0,0,0,2,0,0,0,4,0,0,0,0,0,2,0,0,0,0
"OTU_1759",0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0
"OTU_1761",0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,12,0,0
"OTU_1762",0,0,0,0,0,0,0,0,0,0,1,17,0,4,17,0,6,16
"OTU_1764",0,13,11,5,7,0,0,0,0,0,8,7,4,11,6,0,0,4
"OTU_1772",7,14,7,0,7,11,3,10,4,0,5,8,0,0,0,0,2,0
"OTU_1773",7,0,0,0,8,5,2,15,0,0,11,12,0,0,8,0,0,5
"OTU_1774",0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
"OTU_1785",0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0
"OTU_1792",0,0,0,0,0,0,11,22,0,0,0,0,0,0,0,15,0,0
"OTU_1793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
"OTU_1794",0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,7,28
"OTU_1800",8,0,13,14,0,0,0,0,8,0,0,0,9,0,0,0,0,8
"OTU_1807",0,12,15,0,7,0,5,0,0,0,22,0,0,0,0,0,12,0
"OTU_1811",0,0,0,9,0,16,0,0,40,0,0,0,0,0,0,6,0,0
"OTU_1812",0,0,0,0,0,0,34,12,0,17,0,0,0,0,0,0,0,0
"OTU_1814",0,0,0,0,0,0,0,0,0,0,0,4,16,12,15,11,0,15
"OTU_1819",0,0,0,5,0,0,7,0,0,5,0,0,0,0,0,3,16,0
"OTU_1822",0,0,18,8,0,0,0,18,0,9,0,0,0,0,0,0,0,0
"OTU_1824",0,0,0,12,0,0,0,0,0,0,17,0,0,0,14,21,0,12
"OTU_1829",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
"OTU_1840",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0
"OTU_1844",11,0,0,0,0,0,0,0,0,0,3,0,9,9,0,0,0,0
"OTU_1845",11,8,4,11,16,3,0,4,0,0,2,0,0,0,0,0,2,0
"OTU_1851",0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1870",0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,28,0,6
"OTU_1873",0,0,20,2,2,0,0,0,0,0,2,0,7,0,0,0,15,4
"OTU_1874",0,0,5,0,9,0,0,0,0,0,0,0,6,0,15,9,5,9
"OTU_1877",0,0,0,0,0,0,0,9,0,0,16,0,6,0,8,11,0,10
"OTU_1880",0,0,0,3,0,0,41,0,0,0,0,0,0,0,16,0,0,0
"OTU_1883",0,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,14,0
"OTU_1884",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
"OTU_1890",0,19,0,0,10,0,0,0,0,0,12,0,0,21,15,0,0,0
"OTU_1891",0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0
"OTU_1903",0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
"OTU_1911",0,0,0,0,0,0,5,0,0,4,13,0,0,0,0,9,14,7
"OTU_1918",0,0,0,30,0,0,0,21,0,0,0,0,0,0,0,0,0,0
"OTU_1932",0,0,16,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
"OTU_1933",0,0,0,7,0,38,0,0,0,0,0,0,0,0,0,0,23,0
"OTU_1938",0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1939",0,0,0,0,0,47,18,0,0,0,0,0,0,0,0,0,0,0
"OTU_1943",0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0
"OTU_1954",7,6,5,1,0,4,0,3,0,0,4,0,0,0,0,0,1,0
"OTU_1964",0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,24,0
"OTU_1987",20,0,10,11,0,0,0,0,0,0,0,5,0,25,0,0,0,0
"OTU_1988",7,12,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,31
"OTU_1994",0,0,0,0,0,0,0,0,0,0,25,6,0,10,10,13,3,0
"OTU_2003",0,0,0,0,0,0,0,8,10,14,0,0,0,0,0,14,0,0
"OTU_2004",0,7,0,0,0,0,5,4,0,0,5,7,0,0,0,5,3,5
"OTU_2007",0,0,0,0,0,0,5,9,0,5,23,17,3,0,0,8,0,0
"OTU_2011",4,0,0,12,4,0,0,6,7,1,0,0,0,8,6,2,5,6
"OTU_2021",0,0,0,0,0,0,8,21,0,4,0,0,0,0,0,0,8,0
"OTU_2037",0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,5,0
"OTU_2040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0
"OTU_2042",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"OTU_2052",0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0
"OTU_2054",0,0,0,0,0,0,0,0,0,18,0,0,0,14,19,0,0,0
"OTU_2055",0,33,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0
"OTU_2060",0,0,0,0,0,0,5,6,0,0,0,0,0,0,8,7,6,3
"OTU_2061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0
"OTU_2064",5,0,0,3,2,0,5,0,0,0,4,0,11,0,0,22,0,0
"OTU_2066",0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0
"OTU_2074",18,7,5,0,4,0,0,0,0,0,10,0,0,0,0,0,3,0
"OTU_2078",9,4,0,3,0,0,0,0,0,0,15,11,4,3,0,0,2,0
"OTU_2079",7,8,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0
"OTU_2086",0,0,0,0,8,0,0,17,13,0,0,0,0,0,11,0,11,0
"OTU_2089",0,0,0,0,0,0,0,54,0,10,0,0,0,0,0,0,0,0
"OTU_2093",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
"OTU_2094",0,0,11,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
"OTU_2095",0,6,0,0,0,0,18,0,0,0,0,0,0,0,0,10,6,0
"OTU_2096",0,15,0,0,5,0,0,11,1,1,0,0,0,0,11,0,4,0
"OTU_2102",0,0,0,0,0,0,0,0,0,0,22,0,0,0,5,14,6,0
"OTU_2103",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,9,17
"OTU_2110",4,0,0,0,0,0,0,4,3,0,0,1,10,0,0,8,2,9
"OTU_2114",0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2121",0,6,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
"OTU_2127",0,0,0,0,0,4,0,0,0,0,0,0,0,3,22,0,6,13
"OTU_2131",0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,10,10,0
"OTU_2136",0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0
"OTU_2142",0,0,0,8,0,0,12,0,0,20,0,0,0,0,0,0,0,0
"OTU_2145",7,0,9,0,0,0,0,0,0,1,0,44,0,0,14,0,0,0
"OTU_2148",0,0,0,0,0,0,0,10,0,0,0,0,44,0,0,10,0,0
"OTU_2161",0,11,3,3,0,0,19,0,2,0,1,9,0,15,0,0,0,0
"OTU_2170",0,0,0,17,0,0,11,0,0,0,0,14,0,8,0,0,6,0
"OTU_2176",0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,3,0,0
"OTU_2179",0,0,11,0,0,0,5,11,0,0,10,0,5,0,0,0,5,0
"OTU_2195",0,0,0,0,0,4,0,0,8,29,0,0,0,0,5,0,2,0
"OTU_2200",0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2206",0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2212",0,0,0,0,17,0,14,0,0,0,0,0,0,22,0,0,0,5
"OTU_2213",0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,8,0
"OTU_2215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39
"OTU_2216",0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,7,0,0
"OTU_2223",5,0,0,0,9,22,0,0,4,0,0,0,9,0,14,0,0,0
"OTU_2229",0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
"OTU_2235",0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0
"OTU_2236",3,11,0,0,0,8,0,0,0,0,9,5,0,0,0,0,2,0
"OTU_2239",0,6,0,8,0,0,1,0,3,1,13,0,0,12,6,0,0,0
"OTU_2240",0,11,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"OTU_2242",13,0,0,0,5,0,0,16,0,0,7,0,0,0,0,3,0,0
"OTU_2247",0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2248",0,0,0,0,0,21,0,0,32,0,3,0,0,0,0,0,0,1
"OTU_2250",0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
"OTU_2252",0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2255",0,0,0,16,10,0,5,5,0,0,7,0,0,0,0,0,0,0
"OTU_2256",0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
"OTU_2259",10,12,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2261",0,0,0,0,0,0,0,0,0,0,6,0,8,6,18,8,0,0
"OTU_2265",0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2278",0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2282",0,0,0,0,0,0,0,0,0,16,0,29,0,0,0,0,0,0
"OTU_2284",0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2285",0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
"OTU_2290",0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,2
"OTU_2292",0,0,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0,7
"OTU_2296",0,0,6,0,0,0,10,0,0,0,31,0,0,0,0,0,0,0
"OTU_2300",0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0
"OTU_2308",0,0,0,0,0,0,10,0,0,4,0,0,0,6,8,6,4,0
"OTU_2313",0,7,0,3,0,0,5,15,0,0,5,0,0,0,13,0,0,2
"OTU_2324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"OTU_2327",0,0,0,0,4,0,13,0,0,4,0,0,2,5,0,0,0,0
"OTU_2331",0,0,8,0,3,0,0,5,0,0,17,27,0,0,0,0,0,0
"OTU_2336",0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,17,0,0
"OTU_2339",0,0,0,0,0,0,30,22,0,0,0,0,0,0,0,0,2,0
"OTU_2340",0,0,0,0,7,24,0,11,0,0,0,0,0,0,4,0,0,10
"OTU_2344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
"OTU_2360",13,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,7,0
"OTU_2365",6,0,5,7,7,0,0,0,0,0,9,0,0,7,9,0,0,0
"OTU_2367",0,0,14,3,0,0,0,30,3,0,0,0,0,0,0,6,0,0
"OTU_2370",0,0,0,0,0,0,5,17,2,0,19,5,0,0,0,0,0,0
"OTU_2371",0,0,0,0,0,0,18,0,31,0,0,0,0,0,0,0,0,0
"OTU_2380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"OTU_2381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3
"OTU_2385",0,0,0,11,29,0,0,0,13,0,0,0,0,0,0,0,0,0
"OTU_2388",0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0
"OTU_2389",0,0,0,0,0,0,0,0,5,0,0,41,0,0,10,0,0,0
"OTU_2408",0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2412",0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2418",0,0,9,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
"OTU_2419",0,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,8,0
"OTU_2438",0,0,0,0,0,0,0,0,0,0,0,0,6,0,31,0,0,0
"OTU_2441",5,5,5,0,0,36,0,0,0,0,0,0,0,0,0,0,0,9
"OTU_2444",0,0,21,0,0,6,0,0,0,0,0,0,16,0,0,8,0,0
"OTU_2445",0,0,0,18,0,22,0,0,0,0,0,0,0,4,0,11,0,0
"OTU_2450",0,0,0,0,0,0,27,0,0,12,0,0,0,0,0,0,0,0
"OTU_2455",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2469",0,0,0,0,0,0,0,0,0,13,0,28,0,0,0,0,0,0
"OTU_2484",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2492",0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0
"OTU_2494",0,0,0,0,0,0,0,17,0,0,6,0,0,0,0,11,0,0
"OTU_2508",0,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,10,0
"OTU_2512",0,0,0,3,7,0,0,9,0,0,0,0,0,5,4,0,3,0
"OTU_2515",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2525",1,12,0,0,0,0,9,3,6,0,0,0,0,0,3,0,0,0
"OTU_2546",0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
"OTU_2559",7,0,4,0,0,0,0,0,0,0,0,14,0,15,0,0,0,0
"OTU_2571",2,0,0,0,10,0,5,0,0,0,0,0,0,0,9,4,6,7
"OTU_2572",0,12,0,0,11,0,0,0,9,0,0,0,0,3,6,0,0,0
"OTU_2576",0,0,4,0,0,0,10,0,0,0,8,0,6,0,2,0,8,0
"OTU_2585",0,1,0,0,0,0,6,0,0,0,0,13,0,1,8,6,0,0
"OTU_2587",4,3,4,3,0,0,0,5,0,0,5,3,1,0,0,0,0,9
"OTU_2588",0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2591",0,0,0,0,0,0,0,16,0,0,11,7,0,0,0,0,0,4
"OTU_2593",0,46,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"OTU_2600",0,0,0,14,0,0,0,0,0,0,0,0,21,0,0,0,0,0
"OTU_2602",0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0
"OTU_2606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,15
"OTU_2622",0,0,0,0,0,0,27,13,0,0,9,0,0,0,0,0,0,0
"OTU_2634",0,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,8,0
"OTU_2635",0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2638",0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2642",0,0,0,0,0,0,13,33,0,0,0,0,0,0,0,0,0,0
"OTU_2647",0,6,0,5,0,0,0,0,0,0,0,0,0,8,7,3,0,0
"OTU_2649",0,0,0,9,0,0,11,0,0,3,0,0,0,0,0,0,0,0
"OTU_2680",0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"OTU_2688",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,14,0,9
"OTU_2691",0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,5
"OTU_2699",0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0
"OTU_2701",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2704",0,0,10,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0
"OTU_2706",6,0,0,5,9,0,0,0,6,0,0,0,0,5,0,2,2,0
"OTU_2707",2,0,0,0,0,0,5,4,19,0,0,0,0,0,0,0,3,0
"OTU_2720",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
"OTU_2722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
"OTU_2724",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"OTU_2730",0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,4,0
"OTU_2737",12,0,5,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
"OTU_2739",5,15,9,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
"OTU_2748",1,0,0,2,0,0,7,0,4,0,0,0,0,13,0,0,0,0
"OTU_2753",0,9,0,4,10,0,0,7,0,0,0,7,0,0,0,0,0,0
"OTU_2760",0,0,0,0,0,0,12,20,0,0,0,0,0,0,0,0,7,0
